timestamp,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp
1730861155,wisconsin,harris-k,DEM,402799,1616070,0.473,2,811116,3351889,2551739,24.1
1730861215,wisconsin,harris-k,DEM,409552,1616070,0.473,2,827326,3351889,2551739,24.58
1730861215,wisconsin,trump-d,GOP,405297,1627029,0.527,1,827326,3351889,2551739,24.58
1730861244,wisconsin,harris-k,DEM,417095,1616070,0.473,2,853417,3351889,2551739,25.36
1730861244,wisconsin,trump-d,GOP,423504,1627029,0.527,1,853417,3351889,2551739,25.36
1730861253,wisconsin,harris-k,DEM,417095,1616314,0.4937,2,853417,3351849,2500663,25.36
1730861253,wisconsin,trump-d,GOP,423504,1627045,0.5063,1,853417,3351849,2500663,25.36
1730861267,wisconsin,trump-d,GOP,428088,1627045,0.5063,1,860018,3351849,2500663,25.55
1730861267,wisconsin,harris-k,DEM,418995,1616314,0.4937,2,860018,3351849,2500663,25.55
1730861335,wisconsin,trump-d,GOP,433973,1627045,0.5063,1,883093,3351849,2500663,26.24
1730861335,wisconsin,harris-k,DEM,435863,1616314,0.4937,2,883093,3351849,2500663,26.24
1730861385,wisconsin,harris-k,DEM,490939,1616314,0.4937,2,962770,3351849,2500663,28.6
1730861385,wisconsin,trump-d,GOP,457144,1627045,0.5063,1,962770,3351849,2500663,28.6
1730861390,wisconsin,harris-k,DEM,490939,1616123,0.4837,2,962770,3351835,2391465,28.6
1730861390,wisconsin,trump-d,GOP,457144,1627956,0.5163,1,962770,3351835,2391465,28.6
1730861413,wisconsin,harris-k,DEM,491095,1616123,0.4837,2,963417,3351835,2391465,28.62
1730861413,wisconsin,trump-d,GOP,457632,1627956,0.5163,1,963417,3351835,2391465,28.62
1730861447,wisconsin,harris-k,DEM,514078,1616123,0.4837,2,1023642,3351835,2391465,30.41
1730861447,wisconsin,trump-d,GOP,493984,1627956,0.5163,1,1023642,3351835,2391465,30.41
1730861515,wisconsin,harris-k,DEM,534825,1616123,0.4837,2,1074739,3351835,2391465,31.93
1730861515,wisconsin,trump-d,GOP,523567,1627956,0.5163,1,1074739,3351835,2391465,31.93
1730861531,wisconsin,trump-d,GOP,523567,1629266,0.5117,1,1074739,3351807,2278531,31.93
1730861531,wisconsin,harris-k,DEM,534825,1615661,0.4883,2,1074739,3351807,2278531,31.93
1730861563,wisconsin,harris-k,DEM,535468,1615661,0.4883,2,1077133,3351807,2278531,32
1730861563,wisconsin,trump-d,GOP,525280,1629266,0.5117,1,1077133,3351807,2278531,32
1730861587,wisconsin,trump-d,GOP,526211,1629266,0.5117,1,1078506,3351807,2278531,32.04
1730861587,wisconsin,harris-k,DEM,535908,1615661,0.4883,2,1078506,3351807,2278531,32.04
1730861619,wisconsin,harris-k,DEM,536350,1615661,0.4883,2,1081810,3351807,2278531,32.14
1730861619,wisconsin,trump-d,GOP,529055,1629266,0.5117,1,1081810,3351807,2278531,32.14
1730861648,wisconsin,trump-d,GOP,549209,1629266,0.5117,1,1119958,3351807,2278531,33.27
1730861648,wisconsin,harris-k,DEM,553769,1615661,0.4883,2,1119958,3351807,2278531,33.27
1730861678,wisconsin,trump-d,GOP,556782,1630579,0.545,1,1132541,3351706,2220652,33.65
1730861678,wisconsin,harris-k,DEM,558346,1614660,0.455,2,1132541,3351706,2220652,33.65
1730861702,wisconsin,harris-k,DEM,558610,1614660,0.455,2,1133218,3351706,2220652,33.67
1730861702,wisconsin,trump-d,GOP,557186,1630579,0.545,1,1133218,3351706,2220652,33.67
1730861738,wisconsin,trump-d,GOP,560530,1630579,0.545,1,1138554,3351706,2220652,33.83
1730861738,wisconsin,harris-k,DEM,560462,1614660,0.455,2,1138554,3351706,2220652,33.83
1730861791,wisconsin,trump-d,GOP,561153,1630579,0.545,1,1139485,3351706,2220652,33.86
1730861791,wisconsin,harris-k,DEM,560760,1614660,0.455,2,1139485,3351706,2220652,33.86
1730861815,wisconsin,trump-d,GOP,563797,1630579,0.545,1,1143362,3351706,2220652,33.97
1730861815,wisconsin,harris-k,DEM,561939,1614660,0.455,2,1143362,3351706,2220652,33.97
1730861820,wisconsin,harris-k,DEM,561939,1614623,0.4684,2,1143362,3351697,2210710,33.97
1730861820,wisconsin,trump-d,GOP,563797,1630610,0.5316,1,1143362,3351697,2210710,33.97
1730861845,wisconsin,harris-k,DEM,562142,1614623,0.4684,2,1143928,3351697,2210710,33.99
1730861845,wisconsin,trump-d,GOP,564151,1630610,0.5316,1,1143928,3351697,2210710,33.99
1730861868,wisconsin,harris-k,DEM,562910,1614623,0.4684,2,1146156,3351697,2210710,34.05
1730861868,wisconsin,trump-d,GOP,565597,1630610,0.5316,1,1146156,3351697,2210710,34.05
1730861917,wisconsin,harris-k,DEM,569025,1614623,0.4684,2,1162191,3351697,2210710,34.53
1730861917,wisconsin,trump-d,GOP,575338,1630610,0.5316,1,1162191,3351697,2210710,34.53
1730861930,wisconsin,harris-k,DEM,569025,1614143,0.4744,2,1162191,3351656,2191629,34.53
1730861930,wisconsin,trump-d,GOP,575338,1631269,0.5256,1,1162191,3351656,2191629,34.53
1730861995,wisconsin,trump-d,GOP,580809,1631269,0.5256,1,1170856,3351656,2191629,34.79
1730861995,wisconsin,harris-k,DEM,572108,1614143,0.4744,2,1170856,3351656,2191629,34.79
1730862047,wisconsin,harris-k,DEM,574301,1614143,0.4744,2,1175330,3351656,2191629,34.92
1730862047,wisconsin,trump-d,GOP,583011,1631269,0.5256,1,1175330,3351656,2191629,34.92
1730862076,wisconsin,harris-k,DEM,575714,1614143,0.4744,2,1178798,3351656,2191629,35.02
1730862076,wisconsin,trump-d,GOP,585003,1631269,0.5256,1,1178798,3351656,2191629,35.02
1730862098,wisconsin,trump-d,GOP,587611,1631269,0.5256,1,1183082,3351656,2191629,35.15
1730862098,wisconsin,harris-k,DEM,577355,1614143,0.4744,2,1183082,3351656,2191629,35.15
1730862112,wisconsin,harris-k,DEM,577355,1611875,0.4544,2,1183082,3351096,2169058,35.15
1730862112,wisconsin,trump-d,GOP,587611,1635051,0.5456,1,1183082,3351096,2169058,35.15
1730862128,wisconsin,harris-k,DEM,582057,1611875,0.4544,2,1197142,3351096,2169058,35.57
1730862128,wisconsin,trump-d,GOP,596826,1635051,0.5456,1,1197142,3351096,2169058,35.57
1730862173,wisconsin,trump-d,GOP,603314,1635051,0.5456,1,1211107,3351096,2169058,35.98
1730862173,wisconsin,harris-k,DEM,589378,1611875,0.4544,2,1211107,3351096,2169058,35.98
1730862227,wisconsin,harris-k,DEM,608924,1611875,0.4544,2,1243406,3351096,2169058,36.94
1730862227,wisconsin,trump-d,GOP,615337,1635051,0.5456,1,1243406,3351096,2169058,36.94
1730862260,wisconsin,trump-d,GOP,615337,1637965,0.5536,1,1243406,3350835,2110581,36.94
1730862260,wisconsin,harris-k,DEM,608924,1610782,0.4464,2,1243406,3350835,2110581,36.94
1730862295,wisconsin,trump-d,GOP,621584,1637965,0.5536,1,1255310,3350835,2110581,37.3
1730862295,wisconsin,harris-k,DEM,614442,1610782,0.4464,2,1255310,3350835,2110581,37.3
1730862365,wisconsin,trump-d,GOP,625261,1637965,0.5536,1,1261265,3350835,2110581,37.47
1730862365,wisconsin,harris-k,DEM,616615,1610782,0.4464,2,1261265,3350835,2110581,37.47
1730862382,wisconsin,harris-k,DEM,621357,1610782,0.4464,2,1278165,3350835,2110581,37.98
1730862382,wisconsin,trump-d,GOP,637237,1637965,0.5536,1,1278165,3350835,2110581,37.98
1730862407,wisconsin,harris-k,DEM,621357,1610667,0.4424,2,1278165,3350628,2075196,37.98
1730862407,wisconsin,trump-d,GOP,637237,1638744,0.5576,1,1278165,3350628,2075196,37.98
1730862418,wisconsin,harris-k,DEM,641049,1610667,0.4424,2,1324886,3350628,2075196,39.36
1730862418,wisconsin,trump-d,GOP,663730,1638744,0.5576,1,1324886,3350628,2075196,39.36
1730862458,wisconsin,harris-k,DEM,647952,1610667,0.4424,2,1342448,3350628,2075196,39.89
1730862458,wisconsin,trump-d,GOP,674128,1638744,0.5576,1,1342448,3350628,2075196,39.89
1730862481,wisconsin,harris-k,DEM,656135,1610667,0.4424,2,1360055,3350628,2075196,40.41
1730862481,wisconsin,trump-d,GOP,683277,1638744,0.5576,1,1360055,3350628,2075196,40.41
1730862492,wisconsin,harris-k,DEM,656135,1610667,0.4424,2,1361875,3350628,2075196,40.46
1730862492,wisconsin,trump-d,GOP,685097,1638744,0.5576,1,1361875,3350628,2075196,40.46
1730862527,wisconsin,trump-d,GOP,687878,1638744,0.5576,1,1365852,3350628,2075196,40.58
1730862527,wisconsin,harris-k,DEM,657292,1610667,0.4424,2,1365852,3350628,2075196,40.58
1730862562,wisconsin,harris-k,DEM,658349,1608921,0.4377,2,1367198,3350223,1985218,40.62
1730862562,wisconsin,trump-d,GOP,688158,1640917,0.5623,1,1367198,3350223,1985218,40.62
1730862587,wisconsin,trump-d,GOP,694826,1640917,0.5623,1,1377898,3350223,1985218,40.94
1730862587,wisconsin,harris-k,DEM,662176,1608921,0.4377,2,1377898,3350223,1985218,40.94
1730862625,wisconsin,harris-k,DEM,668702,1608921,0.4377,2,1395449,3350223,1985218,41.46
1730862625,wisconsin,trump-d,GOP,705603,1640917,0.5623,1,1395449,3350223,1985218,41.46
1730862655,wisconsin,harris-k,DEM,670848,1608921,0.4377,2,1401920,3350223,1985218,41.65
1730862655,wisconsin,trump-d,GOP,709861,1640917,0.5623,1,1401920,3350223,1985218,41.65
1730862712,wisconsin,harris-k,DEM,670848,1608066,0.441,2,1401920,3349994,1950499,41.65
1730862712,wisconsin,trump-d,GOP,709861,1641900,0.559,1,1401920,3349994,1950499,41.65
1730862757,wisconsin,trump-d,GOP,730896,1641900,0.559,1,1485920,3349994,1950499,44.15
1730862757,wisconsin,harris-k,DEM,732690,1608066,0.441,2,1485920,3349994,1950499,44.15
1730862838,wisconsin,harris-k,DEM,734768,1608066,0.441,2,1489972,3349994,1950499,44.27
1730862838,wisconsin,trump-d,GOP,732798,1641900,0.559,1,1489972,3349994,1950499,44.27
1730862861,wisconsin,trump-d,GOP,732798,1644969,0.5676,1,1489972,3349858,1863023,44.27
1730862861,wisconsin,harris-k,DEM,734768,1607185,0.4324,2,1489972,3349858,1863023,44.27
1730862908,wisconsin,harris-k,DEM,737721,1607185,0.4324,2,1498525,3349858,1863023,44.52
1730862908,wisconsin,trump-d,GOP,738261,1644969,0.5676,1,1498525,3349858,1863023,44.52
1730862926,wisconsin,trump-d,GOP,739724,1644969,0.5676,1,1500857,3349858,1863023,44.59
1730862926,wisconsin,harris-k,DEM,738571,1607185,0.4324,2,1500857,3349858,1863023,44.59
1730862960,wisconsin,trump-d,GOP,747223,1644969,0.5676,1,1513651,3349858,1863023,44.97
1730862960,wisconsin,harris-k,DEM,743751,1607185,0.4324,2,1513651,3349858,1863023,44.97
1730863004,wisconsin,trump-d,GOP,750039,1644969,0.5676,1,1517802,3349858,1863023,45.1
1730863004,wisconsin,harris-k,DEM,744984,1607185,0.4324,2,1517802,3349858,1863023,45.1
1730863020,wisconsin,harris-k,DEM,744984,1603685,0.4091,2,1517802,3342147,1827605,45.1
1730863020,wisconsin,trump-d,GOP,750039,1649933,0.5909,1,1517802,3342147,1827605,45.1
1730863029,wisconsin,harris-k,DEM,755622,1603685,0.4091,2,1539057,3342147,1827605,45.73
1730863029,wisconsin,trump-d,GOP,760340,1649933,0.5909,1,1539057,3342147,1827605,45.73
1730863085,wisconsin,trump-d,GOP,769948,1649933,0.5909,1,1556679,3342147,1827605,46.25
1730863085,wisconsin,harris-k,DEM,763353,1603685,0.4091,2,1556679,3342147,1827605,46.25
1730863118,wisconsin,harris-k,DEM,765425,1603685,0.4091,2,1560202,3342147,1827605,46.35
1730863118,wisconsin,trump-d,GOP,771370,1649933,0.5909,1,1560202,3342147,1827605,46.35
1730863131,wisconsin,trump-d,GOP,771370,1651512,0.6189,1,1560202,3342275,1784697,46.35
1730863131,wisconsin,harris-k,DEM,765425,1603378,0.3811,2,1560202,3342275,1784697,46.35
1730863199,wisconsin,trump-d,GOP,771809,1651512,0.6189,1,1560794,3342275,1784697,46.37
1730863199,wisconsin,harris-k,DEM,765572,1603378,0.3811,2,1560794,3342275,1784697,46.37
1730863220,wisconsin,harris-k,DEM,766766,1603378,0.3811,2,1565011,3342275,1784697,46.5
1730863220,wisconsin,trump-d,GOP,774787,1651512,0.6189,1,1565011,3342275,1784697,46.5
1730863240,wisconsin,trump-d,GOP,787391,1651512,0.6189,1,1586964,3342275,1784697,47.15
1730863240,wisconsin,harris-k,DEM,775856,1603378,0.3811,2,1586964,3342275,1784697,47.15
1730863260,wisconsin,harris-k,DEM,777151,1603378,0.3811,2,1589963,3342275,1784697,47.24
1730863260,wisconsin,trump-d,GOP,789067,1651512,0.6189,1,1589963,3342275,1784697,47.24
1730863307,wisconsin,harris-k,DEM,778001,1603378,0.3811,2,1592671,3342275,1784697,47.32
1730863307,wisconsin,trump-d,GOP,790863,1651512,0.6189,1,1592671,3342275,1784697,47.32
1730863324,wisconsin,trump-d,GOP,791014,1651512,0.6189,1,1593013,3342275,1784697,47.33
1730863324,wisconsin,harris-k,DEM,778183,1603378,0.3811,2,1593013,3342275,1784697,47.33
1730863329,wisconsin,trump-d,GOP,791014,1655308,0.6369,1,1593013,3343290,1752764,47.33
1730863329,wisconsin,harris-k,DEM,778183,1604766,0.3631,2,1593013,3343290,1752764,47.33
1730863378,wisconsin,harris-k,DEM,780958,1604766,0.3631,2,1598617,3343290,1752764,47.5
1730863378,wisconsin,trump-d,GOP,793767,1655308,0.6369,1,1598617,3343290,1752764,47.5
1730863391,wisconsin,trump-d,GOP,802702,1655308,0.6369,1,1614302,3343290,1752764,47.96
1730863391,wisconsin,harris-k,DEM,787453,1604766,0.3631,2,1614302,3343290,1752764,47.96
1730863445,wisconsin,trump-d,GOP,804732,1655308,0.6369,1,1617602,3343290,1752764,48.06
1730863445,wisconsin,harris-k,DEM,788689,1604766,0.3631,2,1617602,3343290,1752764,48.06
1730863486,wisconsin,harris-k,DEM,788689,1604579,0.4024,2,1617602,3343185,1727950,48.06
1730863486,wisconsin,trump-d,GOP,804732,1655458,0.5976,1,1617602,3343185,1727950,48.06
1730863495,wisconsin,trump-d,GOP,810640,1655458,0.5976,1,1633805,3343185,1727950,48.54
1730863495,wisconsin,harris-k,DEM,798711,1604579,0.4024,2,1633805,3343185,1727950,48.54
1730863566,wisconsin,harris-k,DEM,801419,1604579,0.4024,2,1639802,3343185,1727950,48.72
1730863566,wisconsin,trump-d,GOP,813852,1655458,0.5976,1,1639802,3343185,1727950,48.72
1730863593,wisconsin,harris-k,DEM,804207,1604579,0.4024,2,1644865,3343185,1727950,48.87
1730863593,wisconsin,trump-d,GOP,816066,1655458,0.5976,1,1644865,3343185,1727950,48.87
1730863602,wisconsin,trump-d,GOP,819918,1655458,0.5976,1,1650997,3343185,1727950,49.05
1730863602,wisconsin,harris-k,DEM,806428,1604579,0.4024,2,1650997,3343185,1727950,49.05
1730863615,wisconsin,trump-d,GOP,819918,1658348,0.6203,1,1650997,3341965,1693153,49.05
1730863615,wisconsin,harris-k,DEM,806428,1604062,0.3797,2,1650997,3341965,1693153,49.05
1730863677,wisconsin,harris-k,DEM,814427,1604062,0.3797,2,1670859,3341965,1693153,49.64
1730863677,wisconsin,trump-d,GOP,831528,1658348,0.6203,1,1670859,3341965,1693153,49.64
1730863721,wisconsin,harris-k,DEM,816154,1604062,0.3797,2,1674053,3341965,1693153,49.74
1730863721,wisconsin,trump-d,GOP,832943,1658348,0.6203,1,1674053,3341965,1693153,49.74
1730863746,wisconsin,trump-d,GOP,835864,1658348,0.6203,1,1678319,3341965,1693153,49.86
1730863746,wisconsin,harris-k,DEM,817451,1604062,0.3797,2,1678319,3341965,1693153,49.86
1730863785,wisconsin,trump-d,GOP,844430,1658348,0.6203,1,1692042,3341965,1693153,50.27
1730863785,wisconsin,harris-k,DEM,822442,1604062,0.3797,2,1692042,3341965,1693153,50.27
1730863805,wisconsin,harris-k,DEM,822442,1605336,0.3857,2,1692042,3341019,1652326,50.27
1730863805,wisconsin,trump-d,GOP,844430,1656066,0.6143,1,1692042,3341019,1652326,50.27
1730863826,wisconsin,harris-k,DEM,822442,1605336,0.3857,2,1692042,3341019,1652326,50.26
1730863826,wisconsin,trump-d,GOP,844430,1656066,0.6143,1,1692042,3341019,1652326,50.26
1730863845,wisconsin,trump-d,GOP,849428,1656066,0.6143,1,1701760,3341019,1652326,50.55
1730863845,wisconsin,harris-k,DEM,827040,1605336,0.3857,2,1701760,3341019,1652326,50.55
1730863866,wisconsin,trump-d,GOP,852477,1656066,0.6143,1,1707319,3341019,1652326,50.72
1730863866,wisconsin,harris-k,DEM,829513,1605336,0.3857,2,1707319,3341019,1652326,50.72
1730863916,wisconsin,harris-k,DEM,832356,1605336,0.3857,2,1712778,3341019,1652326,50.88
1730863916,wisconsin,trump-d,GOP,855035,1656066,0.6143,1,1712778,3341019,1652326,50.88
1730863963,wisconsin,harris-k,DEM,861087,1605336,0.3857,2,1753266,3341019,1652326,52.08
1730863963,wisconsin,trump-d,GOP,866147,1656066,0.6143,1,1753266,3341019,1652326,52.08
1730863966,wisconsin,harris-k,DEM,861087,1605178,0.3644,2,1753266,3340247,1589785,52.08
1730863966,wisconsin,trump-d,GOP,866147,1657659,0.6356,1,1753266,3340247,1589785,52.08
1730864036,wisconsin,trump-d,GOP,876085,1657659,0.6356,1,1769169,3340247,1589785,52.55
1730864036,wisconsin,harris-k,DEM,866795,1605178,0.3644,2,1769169,3340247,1589785,52.55
1730864063,wisconsin,harris-k,DEM,868607,1605178,0.3644,2,1775186,3340247,1589785,52.73
1730864063,wisconsin,trump-d,GOP,880228,1657659,0.6356,1,1775186,3340247,1589785,52.73
1730864082,wisconsin,trump-d,GOP,881744,1657659,0.6356,1,1777696,3340247,1589785,52.81
1730864082,wisconsin,harris-k,DEM,869509,1605178,0.3644,2,1777696,3340247,1589785,52.81
1730864106,wisconsin,harris-k,DEM,878615,1605178,0.3644,2,1800220,3340247,1589785,53.48
1730864106,wisconsin,trump-d,GOP,894873,1657659,0.6356,1,1800220,3340247,1589785,53.48
1730864126,wisconsin,harris-k,DEM,880463,1603377,0.3431,2,1807565,3339382,1533173,53.69
1730864126,wisconsin,trump-d,GOP,900275,1660251,0.6569,1,1807565,3339382,1533173,53.69
1730864148,wisconsin,harris-k,DEM,881212,1603377,0.3431,2,1810129,3339382,1533173,53.77
1730864148,wisconsin,trump-d,GOP,902063,1660251,0.6569,1,1810129,3339382,1533173,53.77
1730864218,wisconsin,trump-d,GOP,914490,1660251,0.6569,1,1829597,3339382,1533173,54.35
1730864218,wisconsin,harris-k,DEM,888026,1603377,0.3431,2,1829597,3339382,1533173,54.35
1730864241,wisconsin,harris-k,DEM,888848,1603377,0.3431,2,1832373,3339382,1533173,54.43
1730864241,wisconsin,trump-d,GOP,916412,1660251,0.6569,1,1832373,3339382,1533173,54.43
1730864281,wisconsin,trump-d,GOP,916869,1660251,0.6569,1,1833004,3339382,1533173,54.45
1730864281,wisconsin,harris-k,DEM,889020,1603377,0.3431,2,1833004,3339382,1533173,54.45
1730864284,wisconsin,harris-k,DEM,889020,1599667,0.3271,2,1833004,3338179,1506952,54.45
1730864284,wisconsin,trump-d,GOP,916869,1666113,0.6729,1,1833004,3338179,1506952,54.45
1730864320,wisconsin,harris-k,DEM,889020,1599667,0.3271,2,1833004,3338179,1506952,54.42
1730864320,wisconsin,trump-d,GOP,916869,1666113,0.6729,1,1833004,3338179,1506952,54.42
1730864340,wisconsin,harris-k,DEM,889020,1599667,0.3271,2,1833004,3338179,1506952,54.43
1730864340,wisconsin,trump-d,GOP,916869,1666113,0.6729,1,1833004,3338179,1506952,54.43
1730864378,wisconsin,harris-k,DEM,889528,1599667,0.3271,2,1835493,3338179,1506952,54.5
1730864378,wisconsin,trump-d,GOP,918835,1666113,0.6729,1,1835493,3338179,1506952,54.5
1730864445,wisconsin,trump-d,GOP,918835,1667905,0.6609,1,1835493,3338181,1504270,54.5
1730864445,wisconsin,harris-k,DEM,889528,1598960,0.3391,2,1835493,3338181,1504270,54.5
1730864456,wisconsin,trump-d,GOP,931837,1667905,0.6609,1,1863773,3338181,1504270,55.34
1730864456,wisconsin,harris-k,DEM,904405,1598960,0.3391,2,1863773,3338181,1504270,55.34
1730864507,wisconsin,trump-d,GOP,935549,1667905,0.6609,1,1877662,3338181,1504270,55.76
1730864507,wisconsin,harris-k,DEM,914348,1598960,0.3391,2,1877662,3338181,1504270,55.76
1730864579,wisconsin,harris-k,DEM,915778,1598960,0.3391,2,1881619,3338181,1504270,55.87
1730864579,wisconsin,trump-d,GOP,938041,1667905,0.6609,1,1881619,3338181,1504270,55.87
1730864608,wisconsin,trump-d,GOP,938041,1668823,0.6882,1,1881619,3337229,1457664,55.87
1730864608,wisconsin,harris-k,DEM,915778,1598688,0.3118,2,1881619,3337229,1457664,55.87
1730864624,wisconsin,harris-k,DEM,916145,1598688,0.3118,2,1882981,3337229,1457664,55.91
1730864624,wisconsin,trump-d,GOP,939017,1668823,0.6882,1,1882981,3337229,1457664,55.91
1730864656,wisconsin,harris-k,DEM,917476,1598688,0.3118,2,1887454,3337229,1457664,56.05
1730864656,wisconsin,trump-d,GOP,942102,1668823,0.6882,1,1887454,3337229,1457664,56.05
1730864682,wisconsin,trump-d,GOP,942895,1668823,0.6882,1,1889337,3337229,1457664,56.1
1730864682,wisconsin,harris-k,DEM,918541,1598688,0.3118,2,1889337,3337229,1457664,56.1
1730864705,wisconsin,harris-k,DEM,919490,1598688,0.3118,2,1892688,3337229,1457664,56.2
1730864705,wisconsin,trump-d,GOP,945262,1668823,0.6882,1,1892688,3337229,1457664,56.2
1730864725,wisconsin,harris-k,DEM,921864,1598688,0.3118,2,1897512,3337229,1457664,56.35
1730864725,wisconsin,trump-d,GOP,947634,1668823,0.6882,1,1897512,3337229,1457664,56.35
1730864748,wisconsin,trump-d,GOP,948024,1668823,0.6882,1,1898181,3337229,1457664,56.37
1730864748,wisconsin,harris-k,DEM,922019,1598688,0.3118,2,1898181,3337229,1457664,56.37
1730864768,wisconsin,harris-k,DEM,922019,1597870,0.3258,2,1898181,3336504,1440799,56.37
1730864768,wisconsin,trump-d,GOP,948024,1668090,0.6742,1,1898181,3336504,1440799,56.37
1730864798,wisconsin,trump-d,GOP,948914,1668090,0.6742,1,1899451,3336504,1440799,56.4
1730864798,wisconsin,harris-k,DEM,922390,1597870,0.3258,2,1899451,3336504,1440799,56.4
1730864876,wisconsin,harris-k,DEM,922390,1598388,0.3264,2,1899451,3337583,1441050,56.4
1730864876,wisconsin,trump-d,GOP,948914,1668996,0.6736,1,1899451,3337583,1441050,56.4
1730864936,wisconsin,harris-k,DEM,922833,1598388,0.3264,2,1901027,3337583,1441050,56.44
1730864936,wisconsin,trump-d,GOP,949976,1668996,0.6736,1,1901027,3337583,1441050,56.44
1730865043,wisconsin,trump-d,GOP,953840,1668996,0.6736,1,1908044,3337583,1441050,56.65
1730865043,wisconsin,harris-k,DEM,925889,1598388,0.3264,2,1908044,3337583,1441050,56.65
1730865055,wisconsin,harris-k,DEM,925889,1598314,0.3071,2,1908044,3336817,1430368,56.65
1730865055,wisconsin,trump-d,GOP,953840,1668331,0.6929,1,1908044,3336817,1430368,56.65
1730865119,wisconsin,harris-k,DEM,929110,1598314,0.3071,2,1917542,3336817,1430368,56.93
